poisoning	20151208_WAPO_e6a5b787d119b839d6315eb77b464781:2395-2403	NAM
Massachusetts-Lowell	20151208_WAPO_e6a5b787d119b839d6315eb77b464781:2435-2454	NAM
which	20151208_WAPO_e6a5b787d119b839d6315eb77b464781:2457-2461	PRO
program	20151208_WAPO_e6a5b787d119b839d6315eb77b464781:2485-2491	NOM
Eagles	20151208_WAPO_e6a5b787d119b839d6315eb77b464781:2519-2524	NAM
Providence	20151208_WAPO_e6a5b787d119b839d6315eb77b464781:2548-2557	NAM
players	20151208_WAPO_e6a5b787d119b839d6315eb77b464781:2604-2610	NOM
U.S.	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:0-3	NAM
global	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:18-23	NOM
they	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:138-141	PRO
disease	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:209-215	NAM
U.S	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:228-230	NAM
officials	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:233-241	NOM
countries	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:302-310	NOM
organizations	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:330-342	NOM
disease	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:445-451	NAM
people	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:536-541	NOM
­	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:621-621	NAM
disease	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:633-639	NAM
laboratories	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:641-652	NOM
­	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:709-709	NAM
centers	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:719-725	NOM
Americans	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:818-826	NOM
Thomas Frieden	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:957-970	NAM
director	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:973-980	NOM
Centers for Disease Control and Prevention	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:989-1030	NAM
which	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1033-1037	PRO
federal	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1097-1103	NAM
offices	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1105-1111	NOM
Washington	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1116-1125	NAM
Health and Human Services	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1170-1194	NAM
Secretary	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1196-1204	NOM
Kathleen Sebelius	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1206-1222	NAM
officials	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1233-1241	NOM
department	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1264-1273	NOM
headquarters	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1275-1286	NOM
country	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1369-1375	NOM
she	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1400-1402	PRO
Lisa Monaco	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1461-1471	NAM
assistant	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1474-1482	NOM
president	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1491-1499	NOM
homeland security	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1505-1521	NAM
She	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1622-1624	PRO
flu virus	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1646-1654	NAM
China	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1683-1687	NAM
Middle East	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1704-1714	NAM
syndrome	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1728-1735	NAM
MERS	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1738-1741	NAM
Saudi Arabia	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1763-1774	NAM
United States	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1835-1847	NAM
Nile	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1924-1927	NAM
diseases	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:1973-1980	NOM
disease	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2072-2078	NOM
TB	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2092-2093	NAM
Washington	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2119-2128	NAM
area	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2130-2133	NOM
areas	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2164-2168	NOM
which	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2171-2175	PRO
populations	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2215-2225	NOM
professionals	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2231-2243	NOM
who	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2245-2247	PRO
overseas	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2256-2263	NOM
tuberculosis	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2299-2310	NOM
Montgomery County	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2322-2338	NAM
school	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2345-2350	NOM
Fairfax County	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2389-2402	NAM
school	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2409-2414	NOM
virus	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2466-2470	NOM
Africa	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2482-2487	NAM
Asia	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2493-2496	NAM
Caribbean	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2537-2545	NAM
Western Hemisphere	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2584-2601	NAM
fever	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2617-2621	NAM
dengue	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2644-2649	NAM
French	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2684-2689	NAM
side	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2691-2694	NOM
St. Martin	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2699-2708	NAM
jurisdictions	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2740-2752	NOM
Martinique	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2765-2774	NAM
Guadeloupe	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2777-2786	NAM
British Virgin Islands	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2796-2817	NAM
nations	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2854-2860	NOM
World Health Organization	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2897-2921	NAM
countries	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2933-2941	NOM
We	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:2963-2964	PRO
Andrew Weber	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3052-3063	NAM
secretary	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3076-3084	NOM
defense	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3089-3095	NAM
nuclear	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3101-3107	NOM
reporters	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3181-3189	NOM
WHO	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3206-3208	NAM
U.N. Food and Agriculture Organization	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3215-3252	NAM
World Organization for Animal Health	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3263-3298	NAM
CDC	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3353-3355	NAM
Defense Department	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3365-3382	NAM
countries	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3427-3435	NOM
Uganda	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3448-3453	NAM
Vietnam	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3459-3465	NAM
CDC	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3472-3474	NAM
countries	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3519-3527	NOM
Uganda	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3613-3618	NAM
cholera	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3656-3662	NAM
Vietnam	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3692-3698	NAM
flu	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3788-3790	NAM
SARS	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3804-3807	NAM
China	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3842-3846	NAM
people	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3867-3872	NOM
countries	20140212_WAPO_afd9863c-936d-11e3-b46a-5a3d0d2130da:3890-3898	NOM
Jewish	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:0-5	NAM
leaders	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:7-13	NOM
Argentina	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:18-26	NAM
BUENOS AIRES	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:100-111	NAM
Argentina	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:115-123	NAM
Jewish	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:141-146	NOM
population	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:148-157	NOM
Latin America	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:162-174	NAM
people	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:206-211	NOM
Foreign Ministry	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:227-242	NAM
its	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:250-252	PRO
country	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:315-321	NOM
Jewish	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:340-345	NOM
organization	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:347-358	NOM
government	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:408-417	NOM
Jewish	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:427-432	NOM
community	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:434-442	NOM
here	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:444-447	PRO
prosecutor	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:517-526	NOM
Alberto Nisman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:529-542	NAM
Nisman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:576-581	NAM
investigator	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:601-612	NOM
Jewish	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:643-648	NOM
center	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:659-664	NOM
AMIA	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:666-669	NAM
Spanish	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:676-682	NAM
Argentine Israelite Mutual Association	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:701-738	NAM
Nisman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:756-761	NAM
his	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:806-808	PRO
government	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:814-823	NOM
which	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:826-830	PRO
he	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:832-833	PRO
Iranian	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:903-909	NAM
officials	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:911-919	NOM
His	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:931-933	PRO
Cristina Fernandez de Kirchner	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:965-994	NAM
others	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1000-1005	PRO
his	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1028-1030	PRO
Jewish	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1066-1071	NOM
leaders	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1073-1079	NOM
here	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1081-1084	PRO
people	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1127-1132	NOM
their	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1155-1159	PRO
Waldo Wolff	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1171-1181	NAM
president	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1189-1197	NOM
group	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1215-1219	NOM
country	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1228-1234	NOM
Jewish	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1238-1243	NOM
organizations	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1245-1257	NOM
Delegation of Argentine Israelite Associations	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1260-1305	NAM
DAIA	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1308-1311	NAM
part	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1373-1376	PRO
Foreign Ministry	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1385-1400	NAM
”	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1429-1429	PRO
he	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1445-1446	PRO
Iran	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1468-1471	NAM
people	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1479-1484	NOM
AMIA	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1489-1492	NAM
DAIA	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1498-1501	NAM
Nisman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1508-1513	NAM
him	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1546-1548	PRO
he	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1554-1555	PRO
prosecutors	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1569-1579	NOM
team	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1582-1585	NOM
.	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1617-1617	NOM
Several	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1619-1625	PRO
Nisman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1634-1639	NAM
who	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1643-1645	PRO
Jewish	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1651-1656	NOM
community	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1707-1715	NOM
middle	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1851-1856	NOM
Argentina	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1861-1869	NAM
Marta Nercellas	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1878-1892	NAM
lawyer	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1897-1902	NOM
AMIA	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1918-1921	NAM
society	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1952-1958	NOM
state	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:1975-1979	NOM
Iran	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2673-2676	NAM
Jorge Kirszenbaum	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2720-2736	NAM
head	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2746-2749	NOM
DAIA	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2754-2757	NAM
Kirszenbaum	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2791-2801	NAM
he	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2808-2809	PRO
his	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2829-2831	PRO
organization	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2833-2844	NOM
it	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2864-2865	PRO
Hector Timerman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2903-2917	NAM
minister	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2932-2939	NOM
Nisman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2942-2947	NAM
Argentine	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2979-2987	NAM
government	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2989-2998	NOM
.	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:2999-2999	NOM
he	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3037-3038	PRO
Nisman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3054-3059	NAM
Timerman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3073-3080	NAM
son	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3084-3086	NOM
Jacobo Timerman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3091-3105	NAM
journalist	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3119-3128	NOM
Zionist	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3134-3140	NOM
who	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3142-3144	PRO
Argentina	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3179-3187	NAM
Iranian	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3261-3267	NAM
officials	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3269-3277	NOM
Hector Timerman	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3317-3331	NAM
community	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3365-3373	NOM
him	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3394-3396	PRO
Kirszenbaum	20150127_WAPO_d18bdeeb4a0eba84b95c1a59403701d3:3400-3410	NAM
South Texas	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:0-10	NAM
clinic	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:28-33	NOM
Supreme Court	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:61-73	NAM
McALLEN	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:122-128	NAM
TEX	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:131-133	NAM
woman	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:148-152	NOM
her	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:189-191	PRO
She	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:203-205	PRO
room	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:267-270	NOM
nurse	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:301-305	NOM
her	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:348-350	PRO
nurse	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:387-391	NOM
my	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:427-428	PRO
daughter	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:430-437	NOM
woman	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:445-449	NOM
My	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:461-462	PRO
She	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:476-478	PRO
mother	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:497-502	NOM
three	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:507-511	PRO
her	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:514-516	PRO
youngest	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:518-525	NOM
She	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:542-544	PRO
her	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:557-559	PRO
parents	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:561-567	NOM
.	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:615-615	NOM
She	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:617-619	PRO
her	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:654-656	PRO
Catholic	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:658-665	NAM
grandmother	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:667-677	NOM
her	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:691-693	PRO
.	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:703-703	NOM
She	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:705-707	PRO
child	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:738-742	NOM
she	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:765-767	PRO
she	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:800-802	PRO
Whole Woman’s Health	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:816-835	NAM
McAllen	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:840-846	NAM
clinic	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:861-866	NOM
border	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:876-881	NOM
town	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:883-886	NOM
that	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:888-891	PRO
physician	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:905-913	NOM
Supreme Court	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:956-968	NAM
Thousands	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1001-1009	NOM
women	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1014-1018	NOM
box	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1066-1068	NOM
building	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1075-1082	NOM
clinic	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1137-1142	NOM
Texas	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1237-1241	NAM
clinic	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1288-1293	NOM
owner	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1318-1322	NOM
women	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1372-1376	NOM
U.S. Supreme Court	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1447-1464	NAM
court	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1523-1527	NOM
clinic	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1638-1643	NOM
its	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1663-1665	PRO
America	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1712-1718	NAM
Roe	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1736-1738	NAM
Wade	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1743-1746	NAM
clinic	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1769-1774	NOM
supporters	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1788-1797	NOM
its	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1810-1812	PRO
owner	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1822-1826	NOM
who	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1829-1831	PRO
state	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1899-1903	NOM
protesters	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1940-1949	NOM
critics	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1965-1971	NOM
who	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:1986-1988	PRO
clinic	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:2011-2016	NOM
its	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:2021-2023	PRO
facilities	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:2053-2062	NOM
state	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:2075-2079	NOM
Argentine	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:2121-2129	NAM
immigrant	20160301_WAPO_b93adc00-da5e-11e5-81ae-7491b9b9e7df:2131-2139	NOM
